,Marriage_Date,DOB1,DOB2,divorce,day1,month1,day2,month2,zodiac1,zodiac2
5681,2003-12-20,1971-12-12,1970-11-18,0,12,12,18,11,Sagittarius,Scorpio
5682,2003-12-20,1977-12-09,1975-09-09,0,9,12,9,9,Sagittarius,Virgo
5683,2003-12-20,1978-09-11,1971-12-16,0,11,9,16,12,Virgo,Sagittarius
5684,2003-12-20,1972-12-14,1980-12-30,0,14,12,30,12,Sagittarius,Capricorn
5685,2003-12-20,1973-06-13,1982-12-20,0,13,6,20,12,Gemini,Sagittarius
5686,2003-12-20,1975-04-29,1978-03-13,0,29,4,13,3,Taurus,Pisces
5687,2003-12-20,1975-10-20,1980-01-03,0,20,10,3,1,Libra,Capricorn
5688,2003-12-20,1970-02-17,1974-06-22,0,17,2,22,6,Aquarius,Cancer
5689,2003-12-20,1973-07-02,1976-09-12,0,2,7,12,9,Cancer,Virgo
5690,2003-12-20,1966-03-13,1972-10-09,0,13,3,9,10,Pisces,Libra
5691,2003-12-20,1976-11-11,1977-01-13,1,11,11,13,1,Scorpio,Capricorn
5692,2003-12-22,1957-08-21,1964-02-14,0,21,8,14,2,Leo,Aquarius
5693,2003-12-22,1979-08-06,1978-09-15,0,6,8,15,9,Leo,Virgo
5694,2003-12-22,1981-12-14,1980-12-20,0,14,12,20,12,Sagittarius,Sagittarius
5695,2003-12-23,1982-03-23,1983-07-11,0,23,3,11,7,Aries,Cancer
5696,2003-12-26,1972-10-11,1978-04-11,0,11,10,11,4,Libra,Aries
5697,2003-12-26,1979-09-14,1982-03-13,0,14,9,13,3,Virgo,Pisces
5698,2003-12-26,1971-10-16,1976-09-29,0,16,10,29,9,Libra,Libra
5699,2003-12-26,1967-05-07,1976-12-19,0,7,5,19,12,Taurus,Sagittarius
5700,2003-12-26,1966-06-27,1976-02-22,0,27,6,22,2,Cancer,Pisces
5701,2003-12-26,1976-12-18,1977-04-29,0,18,12,29,4,Sagittarius,Taurus
5702,2003-12-27,1979-08-22,1979-07-26,0,22,8,26,7,Leo,Leo
5703,2003-12-27,1965-11-08,1972-05-20,0,8,11,20,5,Scorpio,Taurus
5704,2003-12-27,1975-11-01,1978-05-10,0,1,11,10,5,Scorpio,Taurus
5705,2003-12-27,1975-07-22,1973-09-26,0,22,7,26,9,Cancer,Libra
5706,2003-12-27,1973-01-27,1951-02-11,0,27,1,11,2,Aquarius,Aquarius
5707,2003-12-29,1983-11-01,1982-03-02,0,1,11,2,3,Scorpio,Pisces
5708,2004-01-03,1967-11-01,1966-04-26,1,1,11,26,4,Scorpio,Taurus
5709,2004-01-05,1984-08-01,1986-05-21,0,1,8,21,5,Leo,Gemini
5710,2004-01-05,1973-08-21,1972-09-30,0,21,8,30,9,Leo,Libra
5711,2004-01-05,1972-02-03,1971-04-22,0,3,2,22,4,Aquarius,Taurus
5712,2004-01-05,1978-12-05,1978-12-22,0,5,12,22,12,Sagittarius,Capricorn
5713,2004-01-05,1974-12-20,1973-12-20,0,20,12,20,12,Sagittarius,Sagittarius
5714,2004-01-06,1980-08-07,1981-05-23,0,7,8,23,5,Leo,Gemini
5715,2004-01-06,1966-04-12,1971-02-20,0,12,4,20,2,Aries,Pisces
5716,2004-01-07,1973-12-22,1984-07-08,0,22,12,8,7,Capricorn,Cancer
5717,2004-01-07,1975-09-18,1976-03-05,0,18,9,5,3,Virgo,Pisces
5718,2004-01-08,1985-10-09,1980-12-15,0,9,10,15,12,Libra,Sagittarius
5719,2004-01-08,1981-07-06,1978-02-04,0,6,7,4,2,Cancer,Aquarius
5720,2004-01-08,1983-09-28,1982-10-04,1,28,9,4,10,Libra,Libra
5721,2004-01-09,1978-01-28,1971-11-13,0,28,1,13,11,Aquarius,Scorpio
5722,2004-01-09,1981-12-14,1987-01-01,0,14,12,1,1,Sagittarius,Capricorn
5723,2004-01-09,1966-11-01,1967-03-07,1,1,11,7,3,Scorpio,Pisces
5724,2004-01-09,1985-07-09,1985-11-10,0,9,7,10,11,Cancer,Scorpio
5725,2004-01-10,1967-08-30,1976-12-15,0,30,8,15,12,Virgo,Sagittarius
5726,2004-01-10,1979-08-30,1979-06-05,0,30,8,5,6,Virgo,Gemini
5727,2004-01-12,1956-10-13,1961-02-16,0,13,10,16,2,Libra,Aquarius
5728,2004-01-12,1953-04-07,1954-08-16,0,7,4,16,8,Aries,Leo
5729,2004-01-14,1952-04-26,1969-10-22,0,26,4,22,10,Taurus,Libra
5730,2004-01-14,1980-02-11,1984-04-18,0,11,2,18,4,Aquarius,Aries
5731,2004-01-15,1983-05-23,1984-07-13,0,23,5,13,7,Gemini,Cancer
5732,2004-01-15,1956-07-26,1968-01-05,1,26,7,5,1,Leo,Capricorn
5733,2004-01-15,1978-06-30,1979-06-25,0,30,6,25,6,Cancer,Cancer
5734,2004-01-15,1973-11-04,1982-11-02,0,4,11,2,11,Scorpio,Scorpio
5735,2004-01-16,1971-09-21,1968-04-03,0,21,9,3,4,Virgo,Aries
5736,2004-01-16,1984-07-01,1985-11-12,1,1,7,12,11,Cancer,Scorpio
5737,2004-01-16,1975-06-10,1976-09-28,0,10,6,28,9,Gemini,Libra
5738,2004-01-16,1979-03-15,1974-09-15,0,15,3,15,9,Pisces,Virgo
5739,2004-01-16,1975-02-16,1975-06-10,1,16,2,10,6,Aquarius,Gemini
5740,2004-01-16,1980-05-14,1980-03-04,0,14,5,4,3,Taurus,Pisces
5741,2004-01-16,1983-06-18,1977-04-23,0,18,6,23,4,Gemini,Taurus
5742,2004-01-16,1981-01-12,1982-10-19,0,12,1,19,10,Capricorn,Libra
5743,2004-01-16,1977-11-27,1977-09-13,0,27,11,13,9,Sagittarius,Virgo
5744,2004-01-16,1973-10-05,1977-10-10,0,5,10,10,10,Libra,Libra
5745,2004-01-17,1973-03-25,1970-01-19,0,25,3,19,1,Aries,Capricorn
5746,2004-01-19,1974-06-03,1974-05-08,0,3,6,8,5,Gemini,Taurus
5747,2004-01-19,1977-04-10,1981-02-05,0,10,4,5,2,Aries,Aquarius
5748,2004-01-20,1969-12-21,1985-09-02,0,21,12,2,9,Sagittarius,Virgo
5749,2004-01-21,1979-02-26,1977-06-03,0,26,2,3,6,Pisces,Gemini
5750,2004-01-21,1953-07-14,1957-10-05,0,14,7,5,10,Cancer,Libra
5751,2004-01-22,1980-10-29,1980-05-08,0,29,10,8,5,Scorpio,Taurus
5752,2004-01-22,1980-12-11,1980-11-01,0,11,12,1,11,Sagittarius,Scorpio
5753,2004-01-22,1982-05-13,1976-06-04,0,13,5,4,6,Taurus,Gemini
5754,2004-01-22,1973-06-10,1982-11-14,0,10,6,14,11,Gemini,Scorpio
5755,2004-01-23,1978-03-28,1974-12-03,0,28,3,3,12,Aries,Sagittarius
5756,2004-01-23,1984-04-16,1985-02-19,0,16,4,19,2,Aries,Pisces
5757,2004-01-23,1973-12-09,1969-10-28,0,9,12,28,10,Sagittarius,Scorpio
5758,2004-01-23,1970-10-31,1972-12-29,0,31,10,29,12,Scorpio,Capricorn
5759,2004-01-23,1977-11-12,1980-04-18,0,12,11,18,4,Scorpio,Aries
5760,2004-01-23,1971-09-15,1971-04-11,0,15,9,11,4,Virgo,Aries
5761,2004-01-23,1972-07-03,1979-05-11,0,3,7,11,5,Cancer,Taurus
5762,2004-01-23,1948-06-11,1949-02-17,1,11,6,17,2,Gemini,Aquarius
5763,2004-01-24,1973-10-18,1982-12-02,0,18,10,2,12,Libra,Sagittarius
5764,2004-01-24,1973-04-09,1974-09-11,0,9,4,11,9,Aries,Virgo
5765,2004-01-24,1973-08-19,1977-04-08,0,19,8,8,4,Leo,Aries
5766,2004-01-24,1974-12-07,1977-10-13,0,7,12,13,10,Sagittarius,Libra
5767,2004-01-26,1982-06-26,1985-10-22,0,26,6,22,10,Cancer,Libra
5768,2004-01-26,1967-07-15,1963-07-19,0,15,7,19,7,Cancer,Cancer
5769,2004-01-26,1974-10-13,1982-08-28,0,13,10,28,8,Libra,Virgo
5770,2004-01-26,1979-10-30,1972-11-30,0,30,10,30,11,Scorpio,Sagittarius
5771,2004-01-26,1979-02-09,1976-01-05,1,9,2,5,1,Aquarius,Capricorn
5772,2004-01-26,1979-08-16,1973-10-17,0,16,8,17,10,Leo,Libra
5773,2004-01-27,1980-12-04,1983-12-08,0,4,12,8,12,Sagittarius,Sagittarius
5774,2004-01-27,1973-02-01,1977-01-22,0,1,2,22,1,Aquarius,Aquarius
5775,2004-01-28,1978-09-14,1972-05-16,0,14,9,16,5,Virgo,Taurus
5776,2004-01-28,1960-03-03,1967-05-06,0,3,3,6,5,Pisces,Taurus
5777,2004-01-28,1983-01-27,1981-01-13,0,27,1,13,1,Aquarius,Capricorn
5778,2004-01-28,1938-12-24,1942-08-14,0,24,12,14,8,Capricorn,Leo
5779,2004-01-28,1971-12-03,1977-09-14,0,3,12,14,9,Sagittarius,Virgo
5780,2004-01-28,1963-09-20,1969-07-28,0,20,9,28,7,Virgo,Leo
5781,2004-01-29,1979-06-16,1978-03-25,0,16,6,25,3,Gemini,Aries
5782,2004-01-29,1987-12-27,1986-12-20,0,27,12,20,12,Capricorn,Sagittarius
5783,2004-01-29,1983-06-06,1973-12-24,0,6,6,24,12,Gemini,Capricorn
5784,2004-01-29,1949-06-30,1959-11-02,0,30,6,2,11,Cancer,Scorpio
5785,2004-01-29,1982-03-29,1982-11-07,0,29,3,7,11,Aries,Scorpio
5786,2004-01-29,1977-06-20,1978-08-04,0,20,6,4,8,Gemini,Leo
5787,2004-01-29,1975-06-10,1972-12-11,1,10,6,11,12,Gemini,Sagittarius
5788,2004-01-29,1962-03-08,1958-08-16,0,8,3,16,8,Pisces,Leo
5789,2004-01-29,1979-11-28,1979-08-03,0,28,11,3,8,Sagittarius,Leo
5790,2004-01-29,1977-12-18,1972-02-28,0,18,12,28,2,Sagittarius,Pisces
5791,2004-01-29,1975-04-09,1975-04-12,0,9,4,12,4,Aries,Aries
5792,2004-01-29,1977-12-15,1980-08-30,0,15,12,30,8,Sagittarius,Virgo
5793,2004-01-29,1978-09-05,1982-05-10,0,5,9,10,5,Virgo,Taurus
5794,2004-01-30,1984-06-02,1983-03-25,0,2,6,25,3,Gemini,Aries
5795,2004-01-30,1970-02-20,1971-10-12,0,20,2,12,10,Pisces,Libra
5796,2004-01-30,1983-02-14,1985-05-10,0,14,2,10,5,Aquarius,Taurus
5797,2004-01-30,1965-10-25,1970-11-26,0,25,10,26,11,Scorpio,Sagittarius
5798,2004-01-30,1974-12-27,1970-05-01,0,27,12,1,5,Capricorn,Taurus
5799,2004-01-30,1979-04-04,1970-11-10,0,4,4,10,11,Aries,Scorpio
5800,2004-01-30,1984-02-10,1982-07-25,0,10,2,25,7,Aquarius,Leo
5801,2004-01-30,1976-03-21,1973-08-12,0,21,3,12,8,Aries,Leo
5802,2004-01-30,1955-10-16,1962-06-08,0,16,10,8,6,Libra,Gemini
5803,2004-01-30,1975-09-19,1983-08-24,0,19,9,24,8,Virgo,Virgo
5804,2004-01-30,1962-07-15,1970-01-27,0,15,7,27,1,Cancer,Aquarius
5805,2004-01-30,1980-03-10,1983-05-20,0,10,3,20,5,Pisces,Taurus
5806,2004-01-30,1982-08-22,1982-05-05,0,22,8,5,5,Leo,Taurus
5807,2004-01-31,1977-03-14,1973-10-30,0,14,3,30,10,Pisces,Scorpio
5808,2004-01-31,1972-08-05,1972-03-30,0,5,8,30,3,Leo,Aries
5809,2004-01-31,1964-04-03,1963-09-27,1,3,4,27,9,Aries,Libra
5810,2004-01-31,1980-12-19,1974-09-22,0,19,12,22,9,Sagittarius,Virgo
5811,2004-01-31,1981-10-28,1984-04-03,0,28,10,3,4,Scorpio,Aries
5812,2004-02-02,1983-12-28,1985-01-14,0,28,12,14,1,Capricorn,Capricorn
5813,2004-02-02,1978-10-11,1977-10-21,0,11,10,21,10,Libra,Libra
5814,2004-02-02,1981-10-05,1981-05-02,0,5,10,2,5,Libra,Taurus
5815,2004-02-02,1983-11-21,1984-01-19,0,21,11,19,1,Scorpio,Capricorn
5816,2004-02-02,1957-11-24,1975-10-08,0,24,11,8,10,Sagittarius,Libra
5817,2004-02-02,1960-05-13,1967-12-05,0,13,5,5,12,Taurus,Sagittarius
5818,2004-02-02,1983-10-02,1985-09-27,0,2,10,27,9,Libra,Libra
5819,2004-02-02,1973-12-26,1976-07-21,0,26,12,21,7,Capricorn,Cancer
5820,2004-02-02,1977-09-17,1974-07-28,0,17,9,28,7,Virgo,Leo
5821,2004-02-02,1985-02-02,1983-12-08,0,2,2,8,12,Aquarius,Sagittarius
5822,2004-02-02,1968-11-16,1973-11-18,0,16,11,18,11,Scorpio,Scorpio
5823,2004-02-02,1962-12-24,1965-08-31,0,24,12,31,8,Capricorn,Virgo
5824,2004-02-03,1969-04-28,1978-05-06,0,28,4,6,5,Taurus,Taurus
5825,2004-02-03,1970-02-28,1966-07-23,0,28,2,23,7,Pisces,Leo
5826,2004-02-03,1982-09-09,1982-09-23,0,9,9,23,9,Virgo,Libra
5827,2004-02-03,1962-11-16,1969-12-27,0,16,11,27,12,Scorpio,Capricorn
5828,2004-02-03,1973-08-14,1974-05-11,0,14,8,11,5,Leo,Taurus
5829,2004-02-03,1975-11-17,1975-07-04,0,17,11,4,7,Scorpio,Cancer
5830,2004-02-03,1982-05-27,1981-12-01,0,27,5,1,12,Gemini,Sagittarius
5831,2004-02-03,1973-09-20,1983-08-13,0,20,9,13,8,Virgo,Leo
5832,2004-02-03,1981-09-23,1984-07-23,0,23,9,23,7,Libra,Leo
5833,2004-02-04,1970-08-24,1972-07-25,0,24,8,25,7,Virgo,Leo
5834,2004-02-04,1936-05-06,1940-05-15,0,6,5,15,5,Taurus,Taurus
5835,2004-02-04,1965-05-18,1970-05-19,0,18,5,19,5,Taurus,Taurus
5836,2004-02-04,1983-12-25,1987-02-03,0,25,12,3,2,Capricorn,Aquarius
5837,2004-02-04,1978-09-20,1984-05-05,0,20,9,5,5,Virgo,Taurus
5838,2004-02-04,1968-05-27,1976-09-06,0,27,5,6,9,Gemini,Virgo
5839,2004-02-04,1982-05-29,1985-10-08,0,29,5,8,10,Gemini,Libra
5840,2004-02-04,1982-06-06,1982-04-21,0,6,6,21,4,Gemini,Taurus
5841,2004-02-04,1974-04-05,1975-07-23,0,5,4,23,7,Aries,Leo
5842,2004-02-04,1984-03-23,1981-10-10,1,23,3,10,10,Aries,Libra
5843,2004-02-04,1973-11-13,1974-05-24,0,13,11,24,5,Scorpio,Gemini
5844,2004-02-04,1980-10-19,1972-12-20,0,19,10,20,12,Libra,Sagittarius
5845,2004-02-04,1973-06-15,1971-09-10,0,15,6,10,9,Gemini,Virgo
5846,2004-02-04,1974-10-10,1979-06-24,0,10,10,24,6,Libra,Cancer
5847,2004-02-04,1979-05-05,1980-05-04,0,5,5,4,5,Taurus,Taurus
5848,2004-02-04,1978-10-29,1985-11-26,0,29,10,26,11,Scorpio,Sagittarius
5849,2004-02-04,1934-09-10,1948-05-21,0,10,9,21,5,Virgo,Gemini
5850,2004-02-04,1963-02-01,1966-08-28,0,1,2,28,8,Aquarius,Virgo
5851,2004-02-04,1968-11-17,1971-05-20,0,17,11,20,5,Scorpio,Taurus
5852,2004-02-04,1962-01-20,1964-09-19,0,20,1,19,9,Aquarius,Virgo
5853,2004-02-05,1961-11-06,1967-02-18,0,6,11,18,2,Scorpio,Aquarius
5854,2004-02-05,1969-11-03,1967-06-01,0,3,11,1,6,Scorpio,Gemini
5855,2004-02-05,1982-03-22,1980-02-23,0,22,3,23,2,Aries,Pisces
5856,2004-02-05,1959-08-30,1978-03-04,0,30,8,4,3,Virgo,Pisces
5857,2004-02-05,1975-07-22,1976-01-17,0,22,7,17,1,Cancer,Capricorn
5858,2004-02-05,1972-12-17,1975-03-31,0,17,12,31,3,Sagittarius,Aries
5859,2004-02-05,1978-08-24,1979-09-08,0,24,8,8,9,Virgo,Virgo
5860,2004-02-05,1975-08-26,1980-02-26,0,26,8,26,2,Virgo,Pisces
5861,2004-02-05,1981-05-06,1980-12-17,0,6,5,17,12,Taurus,Sagittarius
5862,2004-02-05,1958-02-01,1960-09-21,0,1,2,21,9,Aquarius,Virgo
5863,2004-02-05,1966-10-18,1971-08-16,0,18,10,16,8,Libra,Leo
5864,2004-02-05,1983-06-30,1985-06-29,0,30,6,29,6,Cancer,Cancer
5865,2004-02-05,1970-08-17,1970-09-16,0,17,8,16,9,Leo,Virgo
5866,2004-02-05,1984-02-05,1987-04-13,0,5,2,13,4,Aquarius,Aries
5867,2004-02-05,1976-11-16,1972-06-24,0,16,11,24,6,Scorpio,Cancer
5868,2004-02-05,1984-04-12,1981-09-30,0,12,4,30,9,Aries,Libra
5869,2004-02-05,1941-07-08,1942-05-16,0,8,7,16,5,Cancer,Taurus
5870,2004-02-05,1979-07-26,1980-02-05,0,26,7,5,2,Leo,Aquarius
5871,2004-02-05,1970-04-30,1968-08-23,0,30,4,23,8,Taurus,Virgo
5872,2004-02-05,1982-08-25,1987-06-29,0,25,8,29,6,Virgo,Cancer
5873,2004-02-05,1969-09-05,1981-10-26,0,5,9,26,10,Virgo,Scorpio
5874,2004-02-05,1942-06-01,1969-01-25,0,1,6,25,1,Gemini,Aquarius
5875,2004-02-05,1958-11-07,1968-02-28,0,7,11,28,2,Scorpio,Pisces
5876,2004-02-05,1976-09-30,1979-06-06,0,30,9,6,6,Libra,Gemini
5877,2004-02-05,1977-05-13,1976-04-03,0,13,5,3,4,Taurus,Aries
5878,2004-02-06,1983-02-05,1977-01-23,0,5,2,23,1,Aquarius,Aquarius
5879,2004-02-06,1970-04-24,1975-11-05,0,24,4,5,11,Taurus,Scorpio
5880,2004-02-06,1970-07-27,1967-12-28,0,27,7,28,12,Leo,Capricorn
5881,2004-02-06,1958-06-26,1958-01-12,0,26,6,12,1,Cancer,Capricorn
5882,2004-02-06,1982-04-05,1988-02-09,0,5,4,9,2,Aries,Aquarius
5883,2004-02-06,1977-12-02,1979-10-09,0,2,12,9,10,Sagittarius,Libra
5884,2004-02-06,1980-02-01,1974-04-29,0,1,2,29,4,Aquarius,Taurus
5885,2004-02-06,1973-01-17,1973-05-07,0,17,1,7,5,Capricorn,Taurus
5886,2004-02-06,1978-10-09,1979-08-04,0,9,10,4,8,Libra,Leo
5887,2004-02-06,1969-07-16,1972-10-21,0,16,7,21,10,Cancer,Libra
5888,2004-02-06,1963-11-27,1968-03-05,1,27,11,5,3,Sagittarius,Pisces
5889,2004-02-06,1982-09-15,1983-05-12,0,15,9,12,5,Virgo,Taurus
5890,2004-02-06,1976-03-15,1979-11-19,0,15,3,19,11,Pisces,Scorpio
5891,2004-02-06,1978-07-31,1985-12-28,0,31,7,28,12,Leo,Capricorn
5892,2004-02-06,1978-06-14,1982-07-16,0,14,6,16,7,Gemini,Cancer
5893,2004-02-06,1983-07-18,1987-06-05,0,18,7,5,6,Cancer,Gemini
5894,2004-02-06,1947-06-29,1956-03-05,0,29,6,5,3,Cancer,Pisces
5895,2004-02-06,1976-06-18,1976-01-28,1,18,6,28,1,Gemini,Aquarius
5896,2004-02-06,1946-01-26,1970-12-04,0,26,1,4,12,Aquarius,Sagittarius
5897,2004-02-06,1973-12-24,1975-09-12,0,24,12,12,9,Capricorn,Virgo
5898,2004-02-06,1971-02-16,1971-08-21,0,16,2,21,8,Aquarius,Leo
5899,2004-02-06,1968-12-23,1966-10-19,0,23,12,19,10,Capricorn,Libra
5900,2004-02-06,1978-07-24,1984-03-01,0,24,7,1,3,Leo,Pisces
5901,2004-02-06,1973-04-12,1975-06-06,1,12,4,6,6,Aries,Gemini
5902,2004-02-06,1975-08-30,1975-04-06,0,30,8,6,4,Virgo,Aries
5903,2004-02-06,1976-04-28,1976-04-10,0,28,4,10,4,Taurus,Aries
5904,2004-02-06,1976-12-09,1970-03-15,0,9,12,15,3,Sagittarius,Pisces
5905,2004-02-07,1974-09-24,1978-06-04,0,24,9,4,6,Libra,Gemini
5906,2004-02-07,1973-12-24,1975-01-03,0,24,12,3,1,Capricorn,Capricorn
5907,2004-02-07,1978-11-13,1978-08-27,0,13,11,27,8,Scorpio,Virgo
5908,2004-02-07,1970-12-23,1978-01-21,0,23,12,21,1,Capricorn,Aquarius
5909,2004-02-07,1961-03-25,1964-08-04,0,25,3,4,8,Aries,Leo
5910,2004-02-07,1974-03-20,1980-06-26,0,20,3,26,6,Pisces,Cancer
5911,2004-02-07,1970-06-02,1973-03-31,0,2,6,31,3,Gemini,Aries
5912,2004-02-07,1961-12-29,1964-10-11,0,29,12,11,10,Capricorn,Libra
5913,2004-02-07,1972-02-03,1975-01-26,0,3,2,26,1,Aquarius,Aquarius
5914,2004-02-07,1983-07-20,1985-03-09,0,20,7,9,3,Cancer,Pisces
5915,2004-02-07,1985-04-24,1984-05-12,1,24,4,12,5,Taurus,Taurus
5916,2004-02-07,1974-05-02,1976-04-03,0,2,5,3,4,Taurus,Aries
5917,2004-02-07,1973-09-20,1984-05-04,0,20,9,4,5,Virgo,Taurus
5918,2004-02-07,1983-10-11,1986-11-17,0,11,10,17,11,Libra,Scorpio
5919,2004-02-07,1956-02-12,1967-01-28,0,12,2,28,1,Aquarius,Aquarius
5920,2004-02-07,1968-04-28,1963-05-05,0,28,4,5,5,Taurus,Taurus
5921,2004-02-07,1976-05-18,1980-11-02,0,18,5,2,11,Taurus,Scorpio
5922,2004-02-07,1981-04-01,1978-03-10,0,1,4,10,3,Aries,Pisces
5923,2004-02-07,1964-10-23,1969-03-23,0,23,10,23,3,Scorpio,Aries
5924,2004-02-07,1969-01-27,1971-06-02,0,27,1,2,6,Aquarius,Gemini
5925,2004-02-07,1949-06-04,1950-12-03,0,4,6,3,12,Gemini,Sagittarius
5926,2004-02-07,1936-01-04,1939-06-07,0,4,1,7,6,Capricorn,Gemini
5927,2004-02-07,1980-02-06,1983-04-26,0,6,2,26,4,Aquarius,Taurus
5928,2004-02-07,1979-09-19,1983-05-20,0,19,9,20,5,Virgo,Taurus
5929,2004-02-07,1967-01-15,1971-05-02,0,15,1,2,5,Capricorn,Taurus
5930,2004-02-07,1972-10-28,1972-06-02,0,28,10,2,6,Scorpio,Gemini
5931,2004-02-07,1978-02-01,1985-01-21,0,1,2,21,1,Aquarius,Aquarius
5932,2004-02-07,1979-02-20,1982-09-20,0,20,2,20,9,Pisces,Virgo
5933,2004-02-07,1978-10-06,1978-10-20,0,6,10,20,10,Libra,Libra
5934,2004-02-07,1977-08-28,1977-08-26,0,28,8,26,8,Virgo,Virgo
5935,2004-02-07,1971-08-17,1982-05-02,0,17,8,2,5,Leo,Taurus
5936,2004-02-07,1958-06-24,1944-10-10,0,24,6,10,10,Cancer,Libra
5937,2004-02-07,1976-01-16,1980-12-02,0,16,1,2,12,Capricorn,Sagittarius
5938,2004-02-07,1979-05-18,1978-03-27,0,18,5,27,3,Taurus,Aries
5939,2004-02-07,1980-01-07,1981-09-05,0,7,1,5,9,Capricorn,Virgo
5940,2004-02-07,1965-03-10,1965-06-10,0,10,3,10,6,Pisces,Gemini
5941,2004-02-07,1981-03-05,1978-03-30,0,5,3,30,3,Pisces,Aries
5942,2004-02-07,1978-08-19,1978-05-28,0,19,8,28,5,Leo,Gemini
5943,2004-02-07,1972-07-07,1972-09-25,0,7,7,25,9,Cancer,Libra
5944,2004-02-09,1957-07-10,1977-03-09,0,10,7,9,3,Cancer,Pisces
5945,2004-02-09,1966-05-09,1976-12-12,0,9,5,12,12,Taurus,Sagittarius
5946,2004-02-09,1981-05-24,1982-08-26,0,24,5,26,8,Gemini,Virgo
5947,2004-02-09,1978-07-22,1979-04-10,0,22,7,10,4,Cancer,Aries
5948,2004-02-09,1973-06-23,1977-12-20,0,23,6,20,12,Cancer,Sagittarius
5949,2004-02-09,1985-02-23,1978-05-24,0,23,2,24,5,Pisces,Gemini
5950,2004-02-09,1980-02-12,1983-04-23,0,12,2,23,4,Aquarius,Taurus
5951,2004-02-09,1967-06-05,1969-12-25,0,5,6,25,12,Gemini,Capricorn
5952,2004-02-09,1952-12-19,1958-08-02,0,19,12,2,8,Sagittarius,Leo
5953,2004-02-09,1980-04-11,1982-03-05,0,11,4,5,3,Aries,Pisces
5954,2004-02-09,1984-11-26,1984-05-26,0,26,11,26,5,Sagittarius,Gemini
5955,2004-02-09,1984-08-08,1987-05-09,0,8,8,9,5,Leo,Taurus
5956,2004-02-09,1955-08-27,1962-07-04,0,27,8,4,7,Virgo,Cancer
5957,2004-02-09,1973-03-20,1971-07-07,0,20,3,7,7,Pisces,Cancer
5958,2004-02-09,1973-05-31,1983-11-20,0,31,5,20,11,Gemini,Scorpio
5959,2004-02-09,1980-10-10,1981-06-09,0,10,10,9,6,Libra,Gemini
5960,2004-02-09,1943-03-10,1955-11-30,0,10,3,30,11,Pisces,Sagittarius
5961,2004-02-09,1976-08-22,1971-07-20,0,22,8,20,7,Leo,Cancer
5962,2004-02-09,1970-06-06,1966-06-15,0,6,6,15,6,Gemini,Gemini
5963,2004-02-09,1983-04-20,1982-06-29,1,20,4,29,6,Taurus,Cancer
5964,2004-02-09,1973-03-11,1974-09-10,0,11,3,10,9,Pisces,Virgo
5965,2004-02-09,1981-01-07,1980-01-29,0,7,1,29,1,Capricorn,Aquarius
5966,2004-02-09,1965-07-21,1971-10-30,0,21,7,30,10,Cancer,Scorpio
5967,2004-02-09,1982-10-06,1980-03-24,0,6,10,24,3,Libra,Aries
5968,2004-02-09,1977-07-19,1979-11-05,0,19,7,5,11,Cancer,Scorpio
5969,2004-02-09,1962-02-17,1968-06-25,0,17,2,25,6,Aquarius,Cancer
5970,2004-02-09,1973-04-03,1976-06-24,0,3,4,24,6,Aries,Cancer
5971,2004-02-09,1982-12-18,1983-05-06,0,18,12,6,5,Sagittarius,Taurus
5972,2004-02-09,1982-07-14,1986-02-27,0,14,7,27,2,Cancer,Pisces
5973,2004-02-09,1971-08-06,1970-08-06,0,6,8,6,8,Leo,Leo
5974,2004-02-09,1975-07-15,1980-03-15,0,15,7,15,3,Cancer,Pisces
5975,2004-02-10,1984-10-02,1985-10-28,0,2,10,28,10,Libra,Scorpio
5976,2004-02-10,1974-03-24,1971-02-03,0,24,3,3,2,Aries,Aquarius
5977,2004-02-10,1938-09-27,1938-04-04,0,27,9,4,4,Libra,Aries
5978,2004-02-10,1976-07-18,1981-09-12,1,18,7,12,9,Cancer,Virgo
5979,2004-02-10,1985-03-12,1986-02-08,0,12,3,8,2,Pisces,Aquarius
5980,2004-02-10,1971-09-12,1971-12-02,0,12,9,2,12,Virgo,Sagittarius
5981,2004-02-10,1958-10-11,1977-12-27,0,11,10,27,12,Libra,Capricorn
5982,2004-02-10,1985-04-16,1984-04-30,0,16,4,30,4,Aries,Taurus
5983,2004-02-10,1972-02-12,1980-07-10,0,12,2,10,7,Aquarius,Cancer
5984,2004-02-10,1969-11-25,1968-02-27,0,25,11,27,2,Sagittarius,Pisces
5985,2004-02-10,1966-02-03,1970-12-24,0,3,2,24,12,Aquarius,Capricorn
5986,2004-02-10,1963-09-04,1959-06-03,0,4,9,3,6,Virgo,Gemini
5987,2004-02-10,1979-01-08,1980-05-17,0,8,1,17,5,Capricorn,Taurus
5988,2004-02-10,1984-10-17,1985-11-29,0,17,10,29,11,Libra,Sagittarius
5989,2004-02-10,1954-08-03,1968-06-10,0,3,8,10,6,Leo,Gemini
5990,2004-02-10,1973-04-04,1975-06-05,0,4,4,5,6,Aries,Gemini
5991,2004-02-10,1981-04-03,1969-12-18,1,3,4,18,12,Aries,Sagittarius
5992,2004-02-10,1981-03-06,1975-09-12,0,6,3,12,9,Pisces,Virgo
5993,2004-02-10,1982-12-23,1981-12-28,0,23,12,28,12,Capricorn,Capricorn
5994,2004-02-10,1969-03-17,1973-06-16,0,17,3,16,6,Pisces,Gemini
